iso3,iso2,imfn,country,region,income,year,ai01,ai02,ai03,ai04,ai05,ai06,ai07,ai08,ai09,ai10,ai11,ai12,ai13,ai14,ai15,ai16,ai17,ai18,ai19,ai20,ai21,ai22,ai23,ai24,ai25,ai26,ai27,ai28,ai29,ai30,ai31,ai32,ai33,ai34,ai35,ai36,am01,am02,am03,di01,di02,di03,di04,di05,di06,di07,di08,di09,di10,di11,di12,di13,di14,dm01,dm02,dm03,dm04,dm05,dm06,dm07,dm08,dm09,dm10,dm11,dm12,dm13,dm14,dm15,dm16,ei01,ei02,ei03,ei04,ei05,ei06,ei07,ei08,ei09,ei10,em01,si01,si02,si03,si04,si05,si06,si07,sm01,oi01,oi02,oi06,oi07,oi08,oi09,oi10,oi11,oi12,oi13,oi14,oi15,oi16,oi16a,oi17,oi18,oi19,oi20a,om01,om02
ATG,AG,311,Antigua and Barbuda,Latin America & Caribbean,High income,2016,,25.91,,,,,,,,,,,,,,,,,,,,,,,68.17,,,,,,,,,,,,,,,48.75,63.72,,97.14,86.98,1.87,,82.66,1.55,4.20,,48.75,,48.75,,,,,,,,0.77,0.04,1.06,8.97,,,,,,,7.65,,,,,,14.97,,,,,,,58.97,,,,,,82.66,,1134.38,,,,,,1.86,,,,83.00,,,0.00,0.00,,
ATG,AG,311,Antigua and Barbuda,Latin America & Caribbean,High income,2017,,25.60,,,,,,,,,,,,,,,,,,,,,,,66.03,,,,,,,,,,,,,,,46.24,61.83,,96.74,91.29,2.08,,86.84,1.68,4.54,,46.24,,46.24,,,,,,,,0.65,0.03,2.03,9.05,,,,,,,7.56,,,,,,15.59,,,,,,,53.25,,,,,,86.84,,1191.46,,,,,,1.64,,,,,,,0.00,,,
ATG,AG,311,Antigua and Barbuda,Latin America & Caribbean,High income,2018,,23.99,,,,,,,,,,,,,,,,,,,,,,,66.65,,,,,,,,,,,,,,,43.10,57.86,,97.06,89.46,1.75,,85.12,1.66,4.48,,43.10,,43.10,,,,,,,,0.50,0.03,2.09,13.75,,,,,,,7.32,,,,,,14.77,,,,,,,50.63,,,,,,85.12,,1253.40,,,,,,2.04,,,,,,,,,,
ATG,AG,311,Antigua and Barbuda,Latin America & Caribbean,High income,2019,,23.75,,,,,,,,,,,,,,,,,,,,,,,65.97,,,,,,,,,,,,,,,42.92,55.69,,97.13,84.75,1.65,,80.45,1.55,4.19,,42.92,,42.92,,,,,,,,0.39,0.01,3.14,15.62,,,,,,,7.03,,,,,,12.97,,,,,,,53.34,,,,,,80.45,,1219.90,,,,,,2.19,,,,,,,,,,
ATG,AG,311,Antigua and Barbuda,Latin America & Caribbean,High income,2020,,20.91,,,,,,,,,,,,,,,,,,,,,,,61.41,,,,,,,,,,,,,,,55.39,71.70,,94.54,95.27,4.14,,89.53,,,,55.39,,55.39,,,,,,,,0.36,0.01,4.75,15.87,,,,,,,6.17,,,,,,15.79,,,,,,,61.86,,,,,,89.53,,1098.57,,,,,,2.65,,,,,,,,,,
ATG,AG,311,Antigua and Barbuda,Latin America & Caribbean,High income,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.48,67.10,,95.80,101.05,2.95,,95.11,,,,49.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.03,,,,,,95.11,,1168.66,,,,,,,,,,,,,,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94,33.80,,83.08,42.75,6.89,,37.83,,,,17.94,,19.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.43,,,,,,37.83,,60964.82,,,,,,,,,,,,,,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35,35.41,,86.28,44.37,5.63,,39.53,,,,17.35,,17.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.89,,,,,,39.53,,63469.46,,,,,,,,,,,,,,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.77,36.08,,86.54,45.10,5.61,,40.48,,,,17.77,,18.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.89,,,,,,40.48,,67473.95,,,,,,,,,,,,,,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.20,37.61,,90.75,45.64,3.84,,41.43,,,,18.20,,19.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.92,,,,,,41.43,,73161.04,,,,,,,,,,,,,,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.02,38.42,,90.71,46.38,3.94,,42.46,,,,19.02,,20.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.80,,,,,,42.46,,80707.59,,,,,,,,,,,,,,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.99,38.66,,90.14,45.36,4.23,,41.88,,,,19.99,,21.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.72,,,,,,41.88,,83607.49,,,,,,,,,,,,,,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.97,40.03,,91.98,45.68,3.49,,42.12,,,,20.97,,22.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.78,,,,,,42.12,,86729.89,,,,,,,,,,,,,,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.42,39.91,,92.09,44.99,3.43,,41.47,,,,21.42,,23.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.66,,,,,,41.47,,92328.67,,,,,,,,,,,,,,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.24,39.27,,91.12,44.14,3.83,,40.66,,,,22.24,,23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.69,,,,,,40.66,,93443.38,,,,,,,,,,,,,,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.24,38.58,,90.85,43.02,3.88,,39.56,,,,22.24,,24.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.21,,,,,,39.56,,97067.84,,,,,,,,,,,,,,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.29,36.98,,92.62,40.67,2.95,,37.21,,,,21.29,,23.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.21,,,,,,37.21,,96390.64,,,,,,0.44,,,,,,,0.00,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.77,36.91,,96.16,40.00,1.47,,36.52,,,,21.77,,23.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.59,,,,,,36.52,,108389.60,0.06,0.20,,,,0.39,,,,,,,0.00,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.07,40.13,,98.49,43.67,0.62,,40.09,,,,23.07,,24.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.54,,,,,,40.09,,134296.60,0.08,0.66,,,,0.44,,,,,,,0.00,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.37,40.88,,97.48,44.86,1.06,,41.28,,,,25.37,,28.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.45,,,,,,41.28,,174899.70,,0.58,,,,0.44,,,,,,,0.00,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.29,38.70,,96.02,41.00,1.60,,37.41,,,,25.29,,27.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.61,,,,,,37.41,,151561.10,0.03,0.57,,,,0.35,,,,,,,0.00,,,
AUS,AU,193,Australia,East Asia & Pacific,High income,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.09,39.45,,91.57,42.35,3.63,,38.70,,,,25.09,,27.33,,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.84,,,,,,38.70,,161868.00,0.09,1.07,,,,0.29,,,,,,,0.00,,94.94,
AUS,AU,193,Australia,East Asia & Pacific,High income,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.54,38.47,,88.01,40.47,5.24,,37.00,,,,25.54,,27.84,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.01,,,,,,37.00,,149711.50,0.27,2.00,,,,0.29,,,,,,,0.00,,87.58,
AUS,AU,193,Australia,East Asia & Pacific,High income,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.69,37.10,,88.18,38.51,4.97,,34.96,,,,25.69,,27.37,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.48,,,,,,34.96,,156140.80,0.32,2.84,,,,0.30,,,,,,,0.00,,83.50,
AUS,AU,193,Australia,East Asia & Pacific,High income,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.31,37.74,,89.27,38.55,4.54,,34.98,,,,26.31,,28.04,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.21,,,,,,34.98,,159511.50,0.22,4.10,,,,0.35,,,,,,,0.00,,77.73,
AUS,AU,193,Australia,East Asia & Pacific,High income,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.53,37.23,,87.85,37.49,5.15,,34.04,,,,26.53,,28.64,28.86,1.49,,,,,,,,,,,,,,,,,,,,,,,,,5.15,,,,77.93,,,,,,34.04,,150993.50,0.11,3.93,,,,0.37,,,,,,,0.00,,69.66,
AUS,AU,193,Australia,East Asia & Pacific,High income,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.88,36.53,,88.67,37.89,4.67,,34.39,,,,25.88,,27.83,39.77,3.30,,,0.82,2.78,3.59,,,,,,,,,,,,,,,,,10.66,,,8.29,,,,75.23,,,,,,34.39,,163412.40,0.02,3.59,,,,0.42,,,,,,,0.00,,68.54,
AUS,AU,193,Australia,East Asia & Pacific,High income,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.63,35.17,,88.18,36.38,4.72,,32.99,,,,25.63,,27.92,30.73,4.40,,,0.73,2.50,3.23,,,,,,,,,,,,,,,,,9.55,,,14.32,,,,77.69,,,,,,32.99,,157483.70,0.18,3.22,,,,0.42,,,,,,,0.00,,65.79,
AUS,AU,193,Australia,East Asia & Pacific,High income,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.71,35.15,,94.03,36.03,2.23,,32.72,,,,25.71,,27.04,21.39,2.54,,,1.03,2.51,3.54,,,,,,,,,,,,,,,,,9.45,,,11.85,,,,78.58,,,,,,32.72,,145838.20,0.16,3.53,,,,0.40,,,,,,,0.00,,61.34,
AUS,AU,193,Australia,East Asia & Pacific,High income,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.20,37.70,,95.09,37.66,1.95,,34.18,,,,27.20,,28.78,30.47,5.26,,,1.62,2.93,4.56,,,,,,,,,,,,,,,,,10.51,,,17.28,,,,79.59,,,,,,34.18,,146355.50,0.39,4.55,,,,0.51,15.65,,,,,,0.00,,60.51,
AUS,AU,193,Australia,East Asia & Pacific,High income,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,38.12,,93.66,37.28,2.58,,33.78,,,,28.75,,30.30,25.80,5.22,,,2.53,2.76,5.29,,,,,,,,,,,,,,,,,9.37,,,20.24,,,,85.13,,,,12.50,,33.78,,144377.30,0.40,5.28,,,,0.49,16.81,,,,,,0.00,,64.91,-0.47
AUS,AU,193,Australia,East Asia & Pacific,High income,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.88,43.66,,92.65,39.61,3.46,,36.15,,,,34.88,,37.04,32.90,8.45,,,4.67,4.28,8.95,,,,,,,,,,,,,,,,,8.80,,,25.70,,,,96.49,,,,11.69,,36.15,,134906.50,0.74,8.94,,,,0.56,19.61,,,,,,0.00,,65.24,20.83
AUS,AU,193,Australia,East Asia & Pacific,High income,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.70,47.90,,93.40,39.88,3.39,,36.36,,,,38.70,,40.32,65.42,12.43,,,8.18,5.87,14.06,,,,,,,,,,,,,,,,,9.20,,,18.99,,,,106.44,,,,12.17,,36.36,,142745.80,1.43,14.03,,,,0.58,28.09,,,,,,0.00,,72.54,34.98
AUS,AU,193,Australia,East Asia & Pacific,High income,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.12,48.85,,94.89,41.14,2.63,,37.58,,,,40.12,,42.80,81.49,30.36,,,16.80,6.94,23.74,,,,,,,,,,,0.20,,,,,,8.75,,,37.25,,,,106.76,,,,20.59,,37.58,,172357.80,0.14,23.70,,,,0.74,32.11,,,,,,0.00,,87.74,44.99
AUS,AU,193,Australia,East Asia & Pacific,High income,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.86,43.89,52.17,,97.17,42.88,1.52,,39.32,,,22.75,43.89,,46.73,58.31,17.35,43.03,32.07,16.76,5.13,21.90,,,,,,,,,,,0.72,,,,,,8.29,,,29.76,,,,111.64,,,,34.44,,39.32,,230461.60,0.88,21.86,,,,0.80,31.65,,,,,,0.00,,84.26,-14.61
AUS,AU,193,Australia,East Asia & Pacific,High income,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89,56.16,64.42,,98.22,49.94,1.17,,46.57,,,24.16,56.16,,59.28,46.82,14.53,37.45,24.83,16.01,3.70,19.72,,,,,,,,,,,,,,,,,8.27,,,31.03,,,,120.58,,,,14.94,,46.57,,267352.30,-0.15,19.68,,,,0.80,27.10,,,,,,0.00,,74.82,7.24
AUS,AU,193,Australia,East Asia & Pacific,High income,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.93,59.29,65.98,,98.45,52.94,1.04,,49.45,,,22.25,59.29,,60.58,34.67,12.91,36.85,24.86,17.67,3.32,20.99,,,,,,,,,,,0.53,,,,,,6.69,,,37.23,,,,119.90,,,,14.56,,49.45,,277158.40,-0.22,20.95,,,,0.76,27.30,,,,,,0.00,,63.81,-5.87
AUS,AU,193,Australia,East Asia & Pacific,High income,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39,59.97,67.24,,98.07,53.17,1.32,,49.47,,2.67,29.35,59.97,,60.13,44.44,14.01,33.84,28.83,17.48,2.92,20.41,,,,,,,,,,,2.36,,,,,,7.29,,,31.54,,,,121.23,,,,14.52,,49.47,,267347.50,-0.20,20.37,,,,0.76,26.06,,,,,,0.00,,56.01,1.49
AUS,AU,193,Australia,East Asia & Pacific,High income,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.11,60.61,68.61,,95.41,55.02,3.30,,51.23,,2.87,29.50,60.61,,61.87,41.52,12.92,30.86,29.42,17.04,2.23,19.27,,,,,,,,,,,3.46,,,,,,8.02,,,31.12,,,,118.31,,,,12.53,,51.23,,252838.80,-0.25,19.23,,,,0.59,23.62,,,,,,0.00,,59.33,3.52
AUS,AU,193,Australia,East Asia & Pacific,High income,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52,61.79,69.56,,95.69,55.24,3.13,,51.43,4.60,3.12,35.60,61.79,,63.28,65.51,21.38,28.48,36.30,15.38,3.53,18.91,,,,,,,,,,,3.65,,,,,,7.78,,,32.63,,,,120.14,,,,11.71,,51.43,,255822.30,-0.02,18.83,,,,0.35,24.67,,,,,,0.00,,60.56,15.59
AUS,AU,193,Australia,East Asia & Pacific,High income,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.12,64.59,71.16,,96.23,57.29,2.79,,53.49,5.28,3.40,32.43,64.59,,66.77,67.80,30.85,33.07,39.45,16.51,4.33,20.84,,,,,,,,,,,3.34,,,,,,6.58,,,45.50,,,,120.74,,,,13.14,,53.49,,314313.40,0.80,20.75,,,,0.40,27.44,,,,,,0.00,,64.07,13.89
AUS,AU,193,Australia,East Asia & Pacific,High income,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42,67.60,73.79,,95.52,58.60,3.46,,54.85,4.07,3.32,33.36,67.60,,69.82,66.65,26.69,30.71,34.78,16.10,3.91,20.01,,,,,,,,,,,3.35,,,,,,6.20,,,40.04,,,,123.24,,,,12.91,,54.85,,319027.00,0.50,19.93,5.75,4.46,10.21,0.12,25.30,36.00,,,,,0.00,,62.47,-1.33
AUS,AU,193,Australia,East Asia & Pacific,High income,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17,69.68,75.12,,93.02,61.14,5.64,,57.47,4.22,3.44,34.33,69.68,,71.54,77.91,36.14,34.01,35.01,16.78,3.64,20.43,,,,,,,,,,,3.05,,,,,,5.45,,,46.39,,,,121.25,,,,11.08,,57.47,,365265.70,0.97,20.35,6.32,4.25,10.57,0.13,28.40,35.00,,,,,0.00,,61.98,11.58
AUS,AU,193,Australia,East Asia & Pacific,High income,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,73.16,77.46,,96.03,62.14,3.21,,58.39,4.87,3.26,36.69,73.16,,75.37,67.94,34.51,28.42,25.12,14.50,3.03,17.53,,,,,,,,,,,2.12,,,,,,4.31,,,50.79,,,,125.29,,,,12.11,,58.39,,315825.80,-0.93,17.46,6.92,3.72,10.64,0.12,27.56,39.00,,,,,0.00,,62.59,12.36
AUS,AU,193,Australia,East Asia & Pacific,High income,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14,55.63,5.17,77.09,81.51,,95.41,63.86,3.92,,60.03,5.65,3.00,40.04,77.09,,79.16,82.35,38.94,34.00,24.86,16.80,3.14,19.94,,,,,,,,,,,2.35,,,,,,4.43,,,47.28,,0.70,7.60,128.43,10.30,,37.90,16.29,,60.03,,316984.90,-0.24,19.91,6.27,4.24,10.50,0.13,33.87,38.00,,,,,0.00,,62.10,4.68
AUS,AU,193,Australia,East Asia & Pacific,High income,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59,54.49,6.43,82.01,87.38,,97.43,67.67,2.30,,63.74,5.84,3.24,40.68,82.01,,84.17,109.96,51.09,43.86,24.39,20.61,2.56,23.17,24.54,13.93,37.48,3.85,,,,,,,2.51,,,,,,5.38,,,46.47,,0.60,7.30,128.66,10.10,,44.20,14.92,,63.74,,367240.10,0.36,23.14,7.13,4.53,11.66,0.14,38.98,38.00,,,,,0.00,,64.30,11.38
AUS,AU,193,Australia,East Asia & Pacific,High income,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.50,50.60,8.99,84.48,87.97,,96.98,65.16,2.74,82.35,61.21,5.77,3.05,40.32,84.48,,87.66,89.71,51.31,37.52,18.11,22.63,1.96,24.58,21.37,14.89,39.48,4.27,5.78,1.58,3.56,6.06,,2.54,2.81,33.90,2.18,0.09,1.30,62.93,3.49,0.93,14.04,57.20,10.74,0.50,6.90,138.02,9.80,25.74,132.10,13.65,68.21,61.21,83.48,312245.40,0.39,24.56,7.99,4.43,12.42,0.12,36.99,40.00,,,,,0.00,,69.60,6.71
AUS,AU,193,Australia,East Asia & Pacific,High income,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50,53.70,9.23,85.63,88.90,,96.97,69.41,2.78,88.28,65.48,5.41,3.16,39.98,85.63,71.26,88.49,98.96,63.46,41.80,17.41,26.25,1.66,27.91,23.66,15.94,41.94,5.25,4.68,1.48,4.26,5.45,,1.79,3.10,41.52,2.78,-0.44,-8.44,102.43,3.28,-0.60,-11.35,64.13,9.11,0.60,5.30,130.77,10.40,39.32,107.10,12.70,74.34,65.48,90.05,320886.80,-0.67,27.86,7.46,4.91,12.37,0.13,42.61,40.00,,,,,0.00,,68.72,2.05
AUS,AU,193,Australia,East Asia & Pacific,High income,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.57,56.04,9.68,88.21,89.75,,97.06,68.47,2.72,90.28,64.64,4.70,2.69,38.69,88.21,66.33,91.32,96.14,73.59,48.01,19.00,30.35,1.88,32.23,20.59,15.43,43.83,6.29,5.18,1.44,3.78,7.17,,1.44,2.66,41.10,1.06,0.42,7.48,50.99,1.54,0.71,12.57,76.55,13.34,0.40,5.30,136.46,9.60,81.10,106.20,12.24,97.10,64.64,100.00,367423.90,1.40,32.17,9.34,6.56,15.90,0.12,48.49,40.00,,,,,0.00,,68.95,-2.07
AUS,AU,193,Australia,East Asia & Pacific,High income,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.24,58.48,8.82,95.91,96.54,,98.49,72.77,1.48,111.13,68.97,3.88,2.66,40.82,95.91,64.95,99.21,125.28,90.22,61.71,19.70,36.16,1.84,38.00,25.88,17.31,48.93,6.96,5.26,1.55,3.41,7.13,,1.15,3.10,35.11,,1.14,16.24,,0.63,1.26,17.94,72.02,17.38,0.30,5.20,139.05,10.00,88.18,131.80,11.62,100.00,68.97,,538822.40,2.39,37.93,11.03,6.01,17.03,0.14,50.71,40.00,,,,,0.00,,70.62,-3.74
AUS,AU,193,Australia,East Asia & Pacific,High income,2004,,30.67,,,,,,,,,,,,,,,,,,,,,,,139.58,,,,,,,,,,,,57.47,60.99,8.48,99.13,99.79,,97.99,75.22,2.05,103.69,71.55,3.92,2.49,41.13,99.13,67.55,102.69,126.42,88.73,56.81,15.70,38.10,1.47,39.57,22.36,17.47,51.28,8.13,7.49,1.76,4.05,8.93,,,3.20,,,,,,0.66,,,70.19,,0.20,5.10,138.55,10.50,,182.90,8.47,,71.55,,603630.40,1.60,39.46,10.77,5.06,15.83,0.13,47.57,40.00,,,1.46,,0.00,,75.22,16.33
AUS,AU,193,Australia,East Asia & Pacific,High income,2005,,30.65,,,,,,,,,,,,,,,,,,,,,,,146.46,,,,,,,,,,,,61.42,62.92,8.53,104.10,104.18,,97.67,75.80,2.49,100.96,72.18,3.54,2.39,41.69,104.10,74.77,108.53,115.67,88.14,53.56,13.23,38.20,1.28,39.49,24.83,18.73,49.33,8.59,7.63,1.70,3.44,9.18,,,3.37,25.71,,,,52.27,0.07,,,76.20,9.89,0.60,6.90,144.23,10.20,11.29,17.60,7.56,71.66,72.18,91.95,597061.20,2.45,39.39,9.58,5.24,14.82,0.14,44.40,44.00,,,1.07,,0.00,,80.56,20.33
AUS,AU,193,Australia,East Asia & Pacific,High income,2006,,31.24,,,,,,,,,,,,,,,,,,,,,,,154.73,,,,,,,,,,,,,65.30,8.14,109.29,109.62,,96.85,80.85,3.57,115.84,77.22,3.62,2.29,41.80,109.29,87.92,113.73,146.59,114.90,61.99,13.05,49.19,1.13,50.32,32.30,24.11,60.82,11.95,9.17,1.95,3.93,9.39,,4.30,3.55,28.49,2.59,2.23,34.54,46.19,0.33,2.82,43.56,78.38,17.31,0.60,5.20,141.54,10.30,17.00,17.60,10.80,62.19,77.22,84.08,722020.90,3.49,50.22,10.81,6.30,17.11,0.14,57.50,44.00,7.00,,1.05,,0.00,,84.60,18.71
AUS,AU,193,Australia,East Asia & Pacific,High income,2007,,31.67,,,,,,,,,,,,,,,,,,,,,,,155.28,,,,,,,,,,,,65.34,59.04,5.47,117.72,118.23,13.07,95.70,96.34,5.31,139.84,92.81,4.54,2.17,40.84,130.36,105.63,120.66,152.04,160.81,80.34,13.62,52.52,1.25,53.77,34.42,28.27,58.31,13.96,11.00,1.51,3.43,8.36,,2.26,3.67,30.64,1.41,1.17,17.99,46.90,0.51,1.48,22.74,105.77,14.83,0.60,5.00,126.85,10.10,20.04,18.30,13.71,60.63,92.81,83.62,1003906.00,-0.32,53.72,7.45,5.53,12.98,0.16,70.67,44.00,7.00,,1.16,5.31,0.00,,91.85,22.45
AUS,AU,193,Australia,East Asia & Pacific,High income,2008,,31.57,,,,,,,,,,,,,,,,,,,,,,,157.84,,,,,,,,,,,,60.04,56.06,4.02,121.19,122.52,11.94,94.07,100.86,7.72,79.80,97.17,2.27,2.06,31.96,132.63,92.13,121.82,64.81,79.59,59.85,10.84,41.17,0.88,42.05,16.72,15.55,46.01,9.52,12.25,0.64,4.19,7.94,,2.02,4.18,28.92,1.19,0.86,13.76,45.69,1.33,1.06,16.85,122.79,13.71,1.30,5.40,124.72,11.30,18.71,22.80,22.23,63.07,97.17,85.86,900192.10,-1.46,42.01,8.42,3.62,12.04,0.14,43.77,44.00,5.00,,0.61,4.53,0.00,,90.54,-19.04
AUS,AU,193,Australia,East Asia & Pacific,High income,2009,,31.22,,,,,,,,,,,,,,,,,,,,,,,154.32,,,,,,,,,,,,57.64,56.21,3.78,127.18,129.89,9.59,97.03,99.18,3.98,129.21,95.53,3.17,2.17,25.28,136.29,84.74,122.60,135.98,90.67,82.51,25.95,54.92,1.10,56.02,34.21,24.88,66.76,15.04,5.79,1.66,3.36,6.78,,2.03,2.94,26.16,1.13,0.61,9.47,44.77,2.72,0.85,13.16,66.68,14.84,2.00,6.30,133.13,12.00,17.36,23.30,29.75,64.70,95.53,89.05,1139933.00,3.86,56.01,8.79,5.74,14.53,0.14,61.14,40.00,3.00,,0.44,5.91,0.00,,86.76,-19.19
AUS,AU,193,Australia,East Asia & Pacific,High income,2010,,30.75,,,,,,,,,,,,,,,,,,,,,,,168.69,,,,,,,,,,,,57.28,58.34,3.57,123.41,126.08,8.74,97.72,100.34,2.95,127.02,96.82,3.13,2.07,24.17,131.86,87.54,125.34,126.74,98.58,72.97,31.04,47.78,0.89,48.67,32.18,23.15,62.67,15.21,6.33,2.12,3.55,11.98,,2.05,3.07,26.04,1.12,0.91,13.13,43.44,2.67,1.15,16.53,77.78,15.33,2.15,5.43,127.46,11.40,16.78,23.88,20.58,68.06,96.82,89.63,1391965.00,1.02,48.61,9.37,3.65,13.02,0.16,50.41,42.00,3.00,,0.74,5.20,0.00,,86.83,14.93
AUS,AU,193,Australia,East Asia & Pacific,High income,2011,,30.41,,,99.06,61.92,16.98,,,,,,,,1.15,2.63,23.74,12.59,36.56,64.23,79.05,,,,170.51,,,,,,,,,,,,58.17,56.40,3.22,121.53,123.51,7.83,97.26,100.72,3.49,103.11,97.26,3.11,2.06,22.68,129.09,91.23,122.23,85.71,80.73,60.49,33.37,39.11,0.96,40.07,22.53,19.75,57.74,13.13,7.79,2.21,3.96,11.32,,2.09,3.40,20.50,1.09,0.94,14.10,44.15,1.98,1.17,17.64,94.18,14.40,1.97,5.29,124.96,11.58,18.26,24.03,15.83,68.63,97.26,90.23,1458805.00,-0.44,40.04,8.88,4.20,13.08,0.18,40.04,42.00,2.00,11.80,0.89,5.73,0.00,0.00,88.76,-2.49
